transaction_id,user_id,amount,timestamp,location,transaction_type,unusual_device_flag,unusual_ip_flag,unusual_location_flag,transaction_velocity,failed_transaction_count,otp_request_frequency,is_fraud,anomaly
e4da23d3-c5ad-4830-b7b8-d2e3c8352752,aanderson,4119.114148,49:01.8,"(-41.8039755, -118.63738)",collection_request,0,0,0,0,0,0,1,1
b41ef2e6-c179-40d9-b81c-9953ab089f68,murphyjohn,2321.482557,11:15.7,"(-65.927935, 138.881424)",payment,0,0,0,0,0,0,0,1
5edef54f-c94a-422b-9296-2757acab97a8,icampos,4798.254954,10:42.5,"(-20.02012, 171.125092)",payment,0,0,0,0,0,0,0,1
8e71c498-b9be-46d2-866e-ba03c1d825ad,danny82,1589.063577,05:28.8,"(-72.705293, 111.111585)",payment,0,0,0,0,0,0,0,1
7c3e0bab-a07b-47bf-9a5e-aeb45a004723,dianasoto,3566.155309,00:58.0,"(11.428232, -16.828367)",payment,0,0,0,0,0,0,0,1
912c4c21-284b-4f6e-980a-e3843c2f52c4,nicolebrown,2876.135395,14:59.4,"(-48.111137, 130.950058)",payment,0,0,0,0,0,0,0,1
4ab4af77-0735-43f2-82a0-4faf164de127,bridget29,1065.741775,20:35.8,"(-7.932704, 142.558238)",payment,0,1,1,0,0,0,1,1
19cc4c2b-a9c6-40e6-9e24-7e39c33fe3fb,brandon54,7243.897161,36:33.1,"(27.627665, 147.606422)",payment,0,0,0,0,0,0,0,1
41ca9fce-489d-4515-84e4-139f24bb4386,anavarro,2693.832439,28:28.3,"(19.3949255, 136.767387)",payment,0,0,0,0,0,0,0,1
752ee359-4672-4926-bc59-f62b5acd5321,browncraig,3327.682371,04:38.7,"(25.503403, 115.388212)",payment,0,0,0,0,0,0,0,1
180fc82f-293e-4607-aed7-6510e95bf9c1,richard32,3439.273563,20:55.7,"(25.531112, 44.346123)",payment,0,0,0,0,0,0,0,1
096b52cd-884b-44ac-92d1-cdc5eb10e33e,westjulie,1158.781978,20:31.2,"(-29.400709, 12.020296)",payment,0,0,0,0,0,0,0,1
060827b7-267e-4a5b-8901-9c53c98c1992,birdjohn,2339.588397,00:35.1,"(-72.524017, 139.782948)",payment,0,0,0,0,0,0,0,1
0cc8721d-f148-47eb-b9cc-34b168616800,zabbott,3021.795052,48:08.5,"(64.196312, 91.21012)",payment,0,0,0,0,0,0,0,1
b9a97bb0-c1c8-4f10-9ec5-ef9b2129dcf3,gmarshall,2655.731618,10:58.1,"(-20.738991, 0.521371)",payment,0,0,0,0,0,0,0,1
f011b8d4-0fc6-4567-aa90-1b9b118b37a6,sarah90,2764.445829,00:01.1,"(69.5749955, -86.697684)",payment,1,1,1,0,0,0,1,1
d6377452-a501-4496-9b7c-65da823c64b5,colebrooks,5441.734609,11:49.9,"(56.02387, -6.89096)",payment,0,0,0,0,0,0,0,1
82f0abe0-9011-4ded-b7ea-47f4732584cd,ybecker,2104.326298,07:44.9,"(-79.624994, -132.476405)",payment,0,0,0,0,0,0,0,1
085f50cf-452a-4b0a-af39-e2c92ca0db1a,qcrosby,2151.876362,02:39.9,"(31.6938845, -82.674522)",payment,0,0,0,0,0,0,0,1
bb160732-6857-4f64-bf29-7b93adeabeec,freeves,963.4428524,41:36.3,"(-13.320123, 87.2849)",payment,0,0,0,0,0,0,0,1
30756a6e-cd72-44aa-b801-d1302ba79388,shannonhunter,4538.445419,48:40.3,"(-44.2763875, 54.270252)",payment,0,0,0,0,0,0,0,1
4caeb9a0-ba80-4720-8838-b2329ffbaae3,fowlerkelly,1709.593448,44:20.5,"(-85.370771, -3.405283)",payment,0,0,0,0,0,0,0,1
f6bf3863-244e-4061-af48-67980ae5737d,hansonmargaret,3871.171071,27:13.4,"(-8.1258725, 42.497565)",payment,0,0,0,0,0,0,0,1
5e9cd7b3-b94b-4685-9a84-1144cf71c2a4,conniecole,2958.633309,15:55.0,"(88.957502, 168.802336)",payment,0,0,0,0,0,0,0,1
cc3ac2f7-3769-463c-b008-e54737a0f8b0,bwiggins,6066.047635,43:30.5,"(65.7340345, -177.945394)",payment,0,0,0,0,0,0,0,1
de4668ea-fcc7-4b3d-b214-20aa24911b51,barbarahicks,3939.915367,18:57.4,"(0.4745895, 143.269953)",collection_request,0,0,0,0,0,0,1,1
a7d484c4-6f5f-4251-a8cb-5193160c771e,megannorman,6428.657796,46:21.5,"(-55.668828, 114.222759)",payment,0,0,0,0,0,0,0,1
a583a66e-b446-44b3-8d3a-1cdb46ccc8e3,ashleybrooks,2297.769452,53:34.1,"(74.886018, 137.978317)",payment,0,0,0,0,0,0,0,1
2fbf17d1-acbd-4775-ae0a-fb8087eee29b,yhenderson,1806.005091,11:39.1,"(7.2020715, -32.611854)",payment,0,0,0,0,0,0,0,1
545589cf-3024-4d5f-8f3d-15a34b8ac61b,javierdunn,3219.379304,28:53.5,"(39.130342, 153.130267)",payment,0,0,0,0,0,0,0,1
040f9887-32a4-410e-ba49-77bf99b2f2d7,smithashley,1619.08658,06:42.9,"(-73.4083955, -118.626017)",payment,0,1,1,0,0,0,1,1
f8ae4d98-f722-4a3a-8bb4-8060b8e88876,murphyjohn,2766.843085,56:15.3,"(-73.975908, -139.286014)",payment,0,0,0,0,0,0,0,1
ca402927-c725-43af-817b-92dd0768371a,fergusonnicholas,7329.338468,24:42.2,"(-49.7902075, -63.233697)",payment,0,0,0,0,0,0,0,1
fba449c1-ee48-4697-91cb-a12a4c018192,fadams,2707.659284,11:44.4,"(-47.928287, 105.749883)",payment,0,0,0,0,0,0,0,1
a3dd3d98-75e0-4ff8-b446-0e10a568a6e7,osanchez,3543.86382,03:07.3,"(-53.8211365, 102.342542)",payment,1,1,1,0,0,0,1,1
7be4851e-c113-4cb9-8988-f39b933a6a2e,suarezrodney,2820.850692,43:25.5,"(-33.285662, -66.521566)",payment,0,0,0,0,0,0,0,1
4266c7a6-cc10-44c5-8253-0deba79d3b23,gduncan,5361.312422,39:18.3,"(-68.678757, -76.019658)",payment,0,0,0,0,0,0,0,1
da2f7b2a-0e3b-4a0c-8b50-38ca21db0ebc,kristamoore,5317.060394,01:57.0,"(2.1836965, -40.297766)",payment,1,0,0,2,1,4,1,1
8fcd216f-4a0f-4a7b-8dbf-26416f49c41f,james77,4488.032742,43:56.6,"(66.979507, 103.552835)",payment,1,0,0,5,3,2,1,1
fe6cb24a-d583-4d97-91ac-8476f05cfa5b,reidcameron,2248.855432,45:38.7,"(-0.5689235, 94.628598)",payment,0,0,0,0,0,0,0,1
3e9ad3ed-9a5b-4751-8eda-2321383b8622,stonemary,3986.231736,07:01.7,"(-45.5282235, -72.491791)",payment,0,0,0,0,0,0,0,1
fc91076b-d33b-431a-8ee6-bb99c534bc6b,jessica51,2585.151321,57:36.9,"(-8.532324, 163.973804)",payment,0,1,1,0,0,0,1,1
f37f4c96-49f7-47a1-8ff2-fa57cf2b4b56,edavies,4298.305506,27:15.4,"(-53.7204525, 24.827771)",payment,0,0,0,0,0,0,0,1
906b1003-33a6-4f31-abdd-2066b77cc288,htate,4828.515011,05:51.9,"(48.750589, 65.143934)",payment,0,1,1,0,0,0,1,1
faa3cace-6b50-4744-a16d-75572be9bab0,zgray,5037.902076,34:25.0,"(19.0918715, -35.574576)",payment,0,0,0,0,0,0,0,1
4f034ee1-692a-4026-b303-efe4d8160ccc,hillhannah,2824.467816,16:19.6,"(-4.005787, -9.965779)",payment,0,0,0,0,0,0,0,1
8f9d632b-17dd-4323-b983-3ac7d05350da,andrewvasquez,2477.022601,36:21.9,"(-55.315845, -88.313391)",payment,0,0,0,0,0,0,0,1
07141364-521d-4f1a-a5b5-84099cbb0d8e,ksherman,7414.996684,42:39.3,"(53.559006, 160.377031)",payment,0,0,0,0,0,0,0,1
28b29964-3f04-490e-93fb-569d2277e4e9,louis37,2239.62812,25:21.5,"(-9.8602995, 155.679891)",payment,0,0,0,0,0,0,0,1
e8a91b18-e016-4c8b-a073-86db0be0e581,jbrown,5878.106844,02:17.7,"(73.214525, -121.865538)",payment,0,0,0,0,0,0,0,1
b61c85b5-25af-428d-ba49-8667ac2bbfa0,johngonzalez,3364.70571,37:18.3,"(-57.7075515, -125.170329)",payment,0,0,0,0,0,0,0,1
5397b9a1-ad69-43dd-a614-690b5619d086,randall06,2623.074023,11:58.3,"(61.312252, -67.334602)",payment,0,0,0,0,0,0,0,1
4b6299e8-239e-4ffa-949f-a31caebab5f1,brownlindsey,3024.0479,13:09.6,"(28.861141, -115.611962)",payment,0,0,0,0,0,0,0,1
d57b3031-9060-4f9f-b593-713c8fcfa630,lgood,3098.773632,50:05.6,"(38.0890245, 177.087563)",payment,0,0,0,0,0,0,0,1
ee837cbd-8cb8-4e5d-94a1-f4379fe2e3e1,jrodriguez,4010.682859,55:06.5,"(16.7842845, 41.902164)",payment,0,0,0,0,0,0,0,1
5f12ef21-891d-4c43-b85a-574e8d5a6989,briandiaz,1934.415642,38:30.9,"(45.94744, -151.112435)",payment,0,0,0,0,0,0,0,1
bdb29303-b434-4759-9f73-bb64020d6820,qhamilton,2254.314345,14:47.8,"(76.9961085, -159.016728)",payment,0,0,0,0,0,0,0,1
bd9a6b23-e058-4f37-b520-ef42b1f8dd6a,james75,3709.279177,44:07.9,"(50.5764875, 100.929638)",payment,0,0,0,0,0,0,0,1
ce8a5767-b997-4d6d-abb8-9a9b1fe3401a,ohoward,2848.102942,34:49.9,"(-41.9888395, 58.006043)",payment,0,0,0,0,0,0,0,1
616980f0-1b6d-41b5-834d-47cfa92b8337,patricialuna,3468.784581,07:27.5,"(-82.6608575, 52.634688)",payment,0,0,0,0,0,0,0,1
ed8bc9b8-c877-4bf3-ace4-f3fd66ef94c8,angela50,4582.907576,53:55.7,"(48.088331, -22.205754)",payment,0,0,0,0,0,0,0,1
aea28b74-880e-4208-a62c-7e36582398df,adam42,7769.383139,04:29.0,"(-20.5107845, -2.73282)",payment,1,0,0,3,3,4,1,1
067affa2-1d3d-43c0-8493-4d8b20e584b9,briantaylor,5041.511809,08:37.7,"(29.5578415, 116.252992)",payment,0,0,0,0,0,0,0,1
86369cf4-75a9-4043-80f2-d31df3ca154f,christine73,3020.115724,44:07.1,"(80.3033815, -30.870604)",payment,0,0,0,0,0,0,0,1
af217de4-3f2d-482a-a125-5e581d731519,barneskimberly,9689.141177,29:54.3,"(77.4565805, -138.223862)",payment,0,0,0,0,0,0,0,1
d7f81a54-2ce5-474f-a029-c99ee103138b,joel41,5131.990484,01:32.8,"(-44.998844, -149.525426)",payment,0,0,0,0,0,0,0,1
37bd26e7-c0dd-485d-8554-ae8042205245,gloria47,3022.803765,47:46.1,"(-65.8160635, 126.120595)",payment,0,0,0,0,0,0,0,1
ddd51ae2-106a-4b05-a7ee-bb5f0b1145ac,evansbill,1848.508526,37:12.3,"(-36.50364, 146.388146)",payment,0,0,0,0,0,0,0,1
c65651e5-2d77-4ad1-b3dd-eb379813d03e,robertslinda,2821.88464,58:04.0,"(4.8251115, 118.178265)",payment,0,0,0,0,0,0,0,1
a50f6370-ddef-4be9-8441-022010f51d87,wheelerkathryn,3669.417514,56:58.7,"(-36.7848065, 177.787929)",payment,0,0,0,0,0,0,0,1
f23c7ac2-4161-43d8-8c48-138df2684b63,yvette20,2461.95217,38:02.4,"(-7.350192, -163.616639)",payment,0,0,0,0,0,0,0,1
15564150-6def-4a0a-900b-039699db95c3,tarmstrong,847.1533942,51:20.9,"(-86.0423205, 138.673772)",payment,0,0,0,0,0,0,0,1
98fa5638-d5e6-4aa5-a736-65c7a2a74b7a,denisewhite,2292.774513,32:31.7,"(-4.6002985, -50.446484)",payment,0,0,0,0,0,0,0,1
87e53266-2715-4cee-b565-03843daa3728,juan08,3021.996611,38:26.6,"(-89.978604, 173.175218)",payment,0,0,0,0,0,0,0,1
32d005d7-6dff-4649-b263-6bec134fdcf7,jennifer65,4869.551754,05:40.4,"(16.675258, 112.49072)",payment,0,0,0,0,0,0,0,1
98f44811-5196-470e-8ac0-57b946e30dfe,maryscott,4272.832138,16:14.5,"(50.220717, -133.894068)",payment,0,1,1,0,0,0,1,1
c771a67c-f3f4-4c9a-9f1c-b2a1762ef326,hcontreras,4341.831551,32:08.3,"(3.3745135, 127.512437)",payment,0,0,0,0,0,0,0,1
f466cf29-12b2-460b-9e93-7f2ab11099e6,evansbill,2836.419828,08:49.0,"(-74.2275495, -90.104736)",payment,0,0,0,0,0,0,0,1
2c48c314-5cf7-4596-95c0-bb5b5d4c5e6d,alanmartin,4757.720755,09:14.0,"(77.144314, 168.634454)",payment,1,1,1,0,0,0,1,1
aefc80ab-f56c-4352-a611-2765ab082eb7,rebecca44,3312.532347,15:04.1,"(78.118027, 1.407484)",payment,0,0,0,0,0,0,0,1
9b94757e-3f1c-46f8-a05b-88d12b533e19,trevor90,6034.524384,10:11.2,"(-75.59321, 171.660124)",payment,0,0,0,0,0,0,0,1
2cf767e3-ddde-4f3b-84eb-d1d4c7342880,gregorysilva,3578.187364,15:39.9,"(-42.8430075, 103.164364)",payment,0,0,0,0,0,0,0,1
8b2ea8de-8c42-487f-b87f-41c421fbca50,joshuahowe,3979.043395,48:01.2,"(67.679189, 104.571087)",payment,0,0,0,0,0,0,0,1
f3900b72-ddc9-42e7-9668-eb1e0a085685,kristinhale,5029.952679,04:01.6,"(-38.203254, -52.573383)",payment,0,0,0,0,0,0,0,1
5892c661-e0c1-44eb-925e-6cef64feeeb4,carmen20,3727.872197,57:03.6,"(-13.518512, 167.18232)",payment,0,0,0,0,0,0,0,1
bbf7c48a-e1d0-43d9-9aa8-2be8157d1529,ramosmelissa,5802.17345,20:32.2,"(-16.7025285, 61.762663)",payment,0,0,0,0,0,0,0,1
5d7570d7-4ab1-4b48-896a-81823b62114e,robinwilson,3690.215491,32:56.9,"(7.6092655, 158.720324)",payment,0,0,0,0,0,0,0,1
d0528f4c-634b-4cec-bcc4-ec20accd2546,wreese,2615.370158,07:36.5,"(-82.2429145, 134.392416)",payment,0,0,0,0,0,0,0,1
0e6e5e33-e128-4795-b212-795b6c5eff8e,joshuakhan,2003.035896,22:34.6,"(80.9209065, -74.259514)",payment,0,0,0,0,0,0,0,1
0d398b4d-e449-4756-bdb5-34fe498655e8,michaelmalone,2919.947847,06:04.9,"(62.66327, 118.133821)",payment,0,0,0,0,0,0,0,1
91c93297-f733-45da-a894-2c435cad7a6b,wwalton,946.8214732,59:38.7,"(-68.409052, 118.640745)",payment,0,0,0,0,0,0,0,1
8d86a43c-dd63-4a63-babd-63c92eb8f700,mitchellpeggy,5182.482146,25:53.7,"(87.338386, 125.707938)",payment,0,0,0,0,0,0,0,1
37464b69-fa8e-483c-a865-4db0bf35abfb,nchapman,2667.931738,28:48.4,"(-40.762482, 42.869989)",payment,0,0,0,0,0,0,0,1
fc18c328-9bac-4d4a-a1a6-ee1f55e35182,dparker,37526.61593,18:19.3,"(-1.2663575, -121.243446)",payment,0,0,0,0,0,0,1,-1
ba1f4953-9d39-4646-9a9c-fe1e6decab09,lwright,8969.688162,53:25.2,"(5.4507055, 176.855869)",collection_request,0,0,0,0,0,0,1,1
b47958f6-7e3c-4cae-83de-ed6fda19ba83,kennedyronald,4384.822638,26:37.3,"(-84.5082545, -119.599028)",payment,0,1,1,0,0,0,1,1
98b06242-9857-4920-9d16-56f8d9ab312e,ericksonjose,4510.148503,11:00.2,"(26.475225, -25.831362)",payment,0,0,0,0,0,0,0,1
e97aa16e-458a-49fa-89d4-ec5dc95ffebc,qsingleton,8463.191639,12:13.3,"(1.9186665, 69.258664)",payment,0,0,0,0,0,0,1,1
001e99b9-267d-4940-8652-32c218fbc028,robert29,25281.73196,51:58.4,"(-73.135368, -106.15388)",payment,0,0,0,0,0,0,1,1
f2f020be-2434-4e84-a4db-4d01707a3e90,briana91,4710.555547,32:33.9,"(78.829835, -67.251577)",payment,0,0,0,0,0,0,0,1
22e0c5f2-7807-448a-8819-7a70b4bbb72d,snichols,1929.310251,02:34.5,"(65.872673, -128.36375)",payment,0,0,0,0,0,0,0,1
23543eda-d0bc-42f9-9dc6-c83118639964,xpaul,2399.235155,49:11.8,"(-82.3372165, 94.717214)",payment,0,0,0,0,0,0,0,1
9c878339-e7d2-4d96-9e6b-a2a8d5203634,woodsnoah,2483.379208,31:25.3,"(-27.18952, 97.748153)",payment,0,0,0,0,0,0,0,1
a09202a5-0acc-433b-8570-3613efaf53dc,khanandrea,2162.88304,07:47.6,"(-39.557989, 39.614777)",payment,0,0,0,0,0,0,0,1
a1803012-4c03-4320-9f5f-e9364322932c,mcdowellkrystal,5283.102306,26:08.2,"(57.433237, 103.290802)",payment,0,0,0,0,0,0,0,1
19fc5516-a208-498d-bff0-730faf704e52,raymonddavid,2349.32666,24:51.1,"(-79.8828615, -118.769227)",payment,0,0,0,0,0,0,0,1
cc301251-b5b3-44f2-ae1a-fbed1c48e300,miguelmiller,5271.90183,32:01.9,"(69.82594, -46.498564)",payment,0,0,0,0,0,0,0,1
a073e48c-06cc-4d4a-a4c7-69b4b85a68c1,washingtonryan,5490.026406,40:30.8,"(54.628004, -92.904366)",payment,0,0,0,0,0,0,0,1
4c462d9c-2ca6-4942-8546-729e19aad86a,evanstina,3745.754304,01:19.4,"(66.448716, 135.388161)",payment,0,0,0,0,0,0,0,1
557f9ae0-2071-4309-8a81-c352bd6e0860,rrogers,39902.3232,24:32.5,"(-87.983476, 158.459387)",payment,0,0,0,0,0,0,1,-1
9ba1935a-9577-4841-b454-7595bda83ce1,charles98,2003.357549,43:26.5,"(-65.109637, 45.032752)",payment,0,0,0,0,0,0,0,1
ba24bf6c-905e-4b3c-b9e1-7cc49db9ba30,mccoyadam,3255.262362,36:56.1,"(-42.9048745, -74.043345)",payment,0,0,0,0,0,0,0,1
1b203451-5a4c-48aa-9a97-3ca57310d6bd,cordovataylor,6769.860756,44:20.6,"(-64.070641, 2.516986)",payment,0,0,0,0,0,0,0,1
1baaa31b-05e7-4459-a518-14937bc3c6dd,josephsarah,2837.96461,16:09.7,"(-42.2698795, -170.584669)",payment,0,0,0,0,0,0,0,1
25547bdb-5c6e-47bb-a27a-f13968c53f88,teresa35,4034.719618,39:02.9,"(16.021338, -15.050019)",payment,0,0,0,0,0,0,0,1
40ce3178-bac9-4023-a44c-6965fb414de8,campbellmitchell,2507.566808,59:21.8,"(45.398363, -128.665106)",payment,0,0,0,0,0,0,0,1
4be3c025-69fb-4c78-8097-9c2f0471c21f,bporter,2312.281698,20:41.4,"(-45.3932045, 155.072353)",payment,0,0,0,0,0,0,0,1
3248a1b0-6a31-4bae-8d6e-5fadbff0ffa7,melaniecunningham,6889.338672,16:08.1,"(-19.3968585, -142.358414)",payment,0,0,0,0,0,0,0,1
f6bd1a56-d9a1-4a02-9efc-90256b882d34,nwhite,2712.364437,01:05.5,"(-63.5777445, 34.094693)",payment,0,0,0,0,0,0,0,1
36974e52-fdaf-42dd-b88f-db7c9ff089b9,browncory,7617.140839,08:29.2,"(88.7187375, 25.674337)",payment,0,0,0,0,0,0,0,1
f60a49c3-c1ec-4210-9498-eeb4cdcc1556,destiny83,3414.997502,30:25.3,"(-61.797716, -146.822938)",payment,0,0,0,0,0,0,0,1
3ddffe22-ae58-4181-bf18-61ba7b57f6ed,pwilson,13062.03605,36:23.5,"(45.6873285, -130.461328)",payment,0,0,0,0,0,0,1,1
9ccea7ee-84cb-43ab-8d28-ddd230b3e61b,mackenzie93,5083.282248,04:26.5,"(28.167027, 87.933922)",payment,0,0,0,0,0,0,0,1
098a7819-ef6b-4daa-87be-e0dd6d451ca8,lsullivan,5005.239013,12:01.1,"(-56.9585595, -41.576081)",payment,0,0,0,0,0,0,0,1
00dc6bbf-0b92-41ec-be5c-79c9067cd64e,williamsjohn,3159.866271,29:43.8,"(7.9348385, -67.357457)",payment,0,0,0,0,0,0,1,1
d795da03-3746-483d-b245-8a11650cb97b,wesleyglass,5050.919678,49:26.3,"(-30.2641675, 95.112781)",payment,0,0,0,0,0,0,0,1
194e7b2a-a664-47a8-a922-7410a6449f13,zjohnson,1442.780101,59:47.8,"(5.2231885, 70.689094)",payment,0,0,0,0,0,0,0,1
eac87519-861f-4e56-8a44-3ceb66514846,georgevasquez,2543.473125,50:09.5,"(11.833489, -74.419878)",payment,0,0,0,0,0,0,0,1
248fa669-8c2e-4a1a-a926-44cd1b3743fa,cooperhannah,5258.296356,47:28.6,"(79.0826265, 110.111795)",payment,0,0,0,0,0,0,0,1
59d191d7-dce9-4a80-a678-3c5d8f134409,joshua55,5821.00669,03:36.2,"(-59.7771545, -73.577779)",payment,0,0,0,0,0,0,0,1
e0a84b9a-d35e-40ed-99c4-9ce759e3a89d,lindsey40,4146.572399,12:24.9,"(46.269787, -119.776346)",payment,0,0,0,0,0,0,0,1
2184099e-62f1-47e8-aa84-10573db2ac10,sbryant,3303.483356,45:45.5,"(80.381437, -171.831675)",payment,0,0,0,0,0,0,0,1
23d67920-a38b-456c-8871-b8976760dac2,john70,1823.294213,59:09.8,"(-25.8653665, 65.250412)",payment,0,0,0,0,0,0,0,1
e432d2c0-013b-4407-b61e-539ab9c4e513,tracy18,1325.48795,41:06.6,"(-35.084944, 120.345741)",payment,0,0,0,0,0,0,0,1
59345571-2348-40e2-b1b2-147c2fc7547b,whitedestiny,8965.546838,00:55.9,"(-29.976946, -138.879135)",payment,0,0,0,0,0,0,1,1
f7c02060-3309-426b-9e5c-c6830f2bca06,phillipdonovan,2264.322151,31:54.9,"(31.977956, -110.845844)",payment,0,0,0,0,0,0,0,1
2f0b42cf-85fc-4b3b-a4fc-195925210d6d,rodneybrown,1016.176874,45:28.2,"(-19.891618, 102.646105)",collection_request,0,0,0,0,0,0,1,1
32ca8a2a-b203-4b66-9dbf-cd2410af4240,baileycynthia,3100.261734,23:24.8,"(54.2183935, 161.607865)",payment,0,0,0,0,0,0,0,1
94dbe0b5-2e19-42ea-8f82-7f474c317174,ddudley,5358.360803,16:09.2,"(49.41111, 58.626414)",payment,0,0,0,0,0,0,0,1
ea9ea2df-15f2-4460-b0bc-5c5a4dd276e0,nicoleandersen,5874.246495,37:41.6,"(1.499715, -77.805758)",payment,0,0,0,0,0,0,0,1
1db49b86-8544-42b2-88c0-c0735118fda2,suzannekeith,4950.126857,23:41.2,"(63.0463225, 163.391409)",payment,0,0,0,0,0,0,0,1
0f52dfa4-860a-4ac5-b348-ff2a97946319,eadkins,3211.6717,46:42.7,"(51.3882725, 0.240355)",payment,0,0,0,0,0,0,0,1
a0d781e6-b341-4aee-8431-9dd85c169db9,jasonsmith,1701.438003,26:45.8,"(26.7784675, 62.265439)",payment,0,0,0,0,0,0,1,1
e265ace7-ca9a-46a6-a45b-e9a88d91a251,castanedatyler,7447.958281,31:37.7,"(-61.339046, -10.524793)",payment,0,0,0,0,0,0,0,1
ab167a88-1a8d-45e8-9a7d-f54fe2b625bf,dbooth,1816.711593,02:18.3,"(-19.458791, 133.694282)",payment,0,0,0,0,0,0,1,1
f6e567cd-c8c5-448d-b35a-c82d1e0e0693,wandabaker,16232.07574,43:49.8,"(20.456493, -175.905118)",payment,1,0,0,5,1,4,1,1
6b0a4f85-ba81-408d-b503-6ac30693c48a,caldwellheather,39035.15004,28:17.8,"(62.621671, -19.652769)",payment,0,0,0,0,0,0,1,-1
706362f4-0142-4ba7-bd48-d6c388bf9a6d,hannah67,1704.052992,41:50.4,"(-54.7171055, 6.957972)",payment,0,0,0,0,0,0,0,1
9c7e2b5e-9d28-4f30-a3ad-ff6e3079af46,ritawilliams,1818.684925,43:26.3,"(-82.9229835, -8.134893)",payment,0,0,0,0,0,0,0,1
9c299445-60ae-4a40-b292-11fef6092c67,sean60,12516.29009,49:24.0,"(-67.531684, 155.196911)",payment,0,0,0,0,0,0,1,1
f11abd23-f67b-409f-b857-3a81a27468b5,rosspalmer,3915.563168,27:00.0,"(25.4574855, 114.422588)",payment,0,0,0,0,0,0,0,1
119977a4-eee5-4589-82db-dabdff6cf273,dawn77,3485.933091,10:21.1,"(-59.197271, 153.111706)",payment,0,0,0,0,0,0,0,1
5f6e8aa9-4935-4ec0-9a3d-e3ddd5d19a6d,bjensen,3942.524239,39:20.8,"(-42.9883945, 100.774017)",payment,0,0,0,0,0,0,0,1
71cb384b-efae-47eb-a031-93afe3eeb2c4,joshua67,4172.997388,42:07.8,"(-27.5990645, 13.460189)",payment,0,0,0,0,0,0,1,1
b2b0dea7-e18e-4a96-8a31-55945149e394,amy67,2917.135751,40:57.6,"(14.2644635, 146.376628)",payment,0,0,0,0,0,0,0,1
ba25aa5f-b444-4755-8a15-a50727dc5f6b,patricia05,3658.051234,05:40.9,"(79.6277545, 87.173683)",payment,0,0,0,0,0,0,0,1
2a368d9c-5411-4838-8d18-8967a602d391,uthompson,2215.457204,07:28.9,"(-48.1107605, 26.236388)",payment,0,0,0,0,0,0,1,1
119ac6da-2bc7-4053-9375-5e71f6762e4b,cunninghammartin,3904.57684,54:29.1,"(75.159732, -61.887121)",payment,0,0,0,0,0,0,0,1
dc0c3cc3-ca82-49c9-ad27-93a6cfde953d,vschwartz,5865.624696,07:12.2,"(49.9449165, -98.401347)",payment,0,0,0,0,0,0,0,1
a1cf2ba4-50b3-4489-884f-1774cad31b27,gsantana,3374.837341,07:55.5,"(76.3340565, -41.068794)",collection_request,0,0,0,0,0,0,1,1
4edf190b-5950-4b86-84bf-3fd911537112,ferrellbobby,1928.796359,08:04.1,"(6.7667175, -109.870319)",payment,0,0,0,0,0,0,0,1
87b06f66-e9eb-45e1-8675-3cfab970f936,kenneth97,7780.522588,39:29.2,"(29.189437, 137.379947)",collection_request,0,0,0,0,0,0,1,1
d1e6b9d7-07f7-49c4-8316-129953206182,cooperanna,2928.436371,49:47.7,"(26.0306905, 165.422223)",payment,0,0,0,0,0,0,0,1
89e3120c-5ca3-4c30-a5f1-07de27cd03ea,whitneyscott,3403.443891,31:47.0,"(27.4710145, -22.298509)",payment,0,0,0,0,0,0,0,1
61ed00a2-1936-43fd-8d86-5fc3482b4319,harveyjared,6634.718263,08:47.2,"(30.82056, 48.940348)",payment,0,0,0,0,0,0,0,1
44fe2d9c-f5df-41b2-905d-f36de5284028,dillon06,7130.862898,44:38.5,"(48.6477035, -76.183678)",payment,0,0,0,0,0,0,0,1
10d43a79-fef8-4950-8c43-48f84d03d370,raymond69,38330.28616,28:58.1,"(-20.5380495, -41.116294)",payment,0,0,0,0,0,0,1,-1
58f6e32f-6802-465a-908f-48ba0079ee08,onealbrian,4860.088744,22:25.2,"(68.284811, -120.31661)",payment,0,0,0,0,0,0,0,1
010d7900-ade5-43cf-b935-c7907228a22c,blanchardcharles,4749.696832,14:53.6,"(78.518213, -141.207064)",payment,1,0,0,3,3,4,1,1
ec2eee5f-409d-4549-b50c-157c47ad983d,david53,2077.302468,44:07.6,"(-23.362895, -18.69179)",payment,0,0,0,0,0,0,0,1
88c40215-c8fe-43bc-8793-fc0c3c3c885f,gsantana,7222.900897,20:09.8,"(76.3340565, -41.068794)",collection_request,0,0,0,0,0,0,1,1
dff55eef-bb59-43d3-b6f1-cea1de49a395,zbrown,7039.189633,12:29.2,"(-44.2941935, 99.507649)",payment,0,0,0,0,0,0,1,1
b70cf3d1-4e87-41f9-a3e5-55a50baf3dfb,areyes,4599.247963,09:55.8,"(70.2448095, -67.975598)",payment,0,0,0,0,0,0,0,1
82b3eb0c-037a-4dd7-8037-69d70f9be361,barnesjoe,727.077602,48:28.9,"(-29.801206, -138.12552)",payment,0,0,0,0,0,0,0,1
ebc17e2e-8253-4b49-be46-277c513d7619,martha72,2246.307925,16:00.0,"(-56.378791, -66.409096)",payment,0,0,0,0,0,0,0,1
153fd45c-aa88-431c-bbe9-70eca921f75e,nathan55,3704.977979,28:44.2,"(-67.5654475, -167.213578)",payment,0,0,0,0,0,0,0,1
